Time (Hr),DL (Large Particles),Ds (Small Particles),DL+Ds,WPC
291.0,159.98472129535543,229.8508029810338,389.83552427638926,
291.5,163.99843660168122,242.62439993623872,406.62283653791997,
292.0,163.687886238462,233.49490192674082,397.18278816520285,
292.5,170.58003520981975,247.761693770598,418.34172898041777,
293.0,154.02202760682917,229.30340982155047,383.32543742837964,
293.5,159.2895387918446,255.2929313523563,414.5824701442009,
294.0,173.23662968153116,240.63448624150914,413.8711159230403,
294.5,172.59275067781832,234.92621390039392,407.51896457821226,
295.0,164.46063505571425,230.87490241990037,395.3355374756146,
295.5,168.3111269560307,234.5894371526262,402.9005641086569,
296.0,162.01802365962263,245.91801845668047,407.9360421163031,
296.5,160.79569819447522,241.2643952929386,402.06009348741384,
297.0,166.87106809879964,256.8517009764783,423.72276907527794,
297.5,165.22891956052104,245.7441257098542,410.9730452703752,
298.0,170.40072223701745,241.1126281776289,411.5133504146463,
298.5,160.8489677392997,253.00064959812087,413.84961733742057,
299.0,179.34979615332333,256.52611650656337,435.8759126598867,
299.5,180.15468988959205,241.1719572370285,421.3266471266205,
300.0,174.96323428039491,242.02857648864952,416.99181076904443,
300.5,172.29240232688238,238.9408428080063,411.23324513488865,
301.0,168.3324523257265,260.7748604519692,429.1073127776957,
301.5,178.99017539413896,259.44043582865413,438.4306112227931,
302.0,176.98222345107757,254.6101262724944,431.59234972357194,
302.5,167.11421378689784,266.5426134690759,433.6568272559737,
303.0,182.65564368987685,266.2353045885016,448.89094827837846,
303.5,181.46401985846336,260.4749309319025,441.9389507903659,
304.0,184.58639826583845,269.81293841539775,454.3993366812362,
304.5,180.68286516776718,250.79193630110302,431.47480146887017,
305.0,179.0158039187158,248.82758858193182,427.8433925006476,
305.5,175.69233572581237,254.41718834550963,430.10952407132197,
306.0,186.56296966708027,248.89340568267943,435.4563753497597,
306.5,185.81155279000816,263.97338584003097,449.78493863003916,
307.0,169.9774734021238,276.99537076884883,446.9728441709726,
307.5,170.18421448994502,250.93780622005528,421.1220207100003,
308.0,177.770867337561,254.28249742030084,432.0533647578618,
308.5,187.03834161563665,265.0482708485031,452.08661246413976,
309.0,191.1594225862989,280.36305052583714,471.522473112136,
309.5,175.00981282207056,262.6973831493025,437.70719597137304,
310.0,184.4726143070427,269.29704426065183,453.76965856769453,
310.5,180.79729213262044,256.19588577151177,436.9931779041322,
311.0,193.16818795629206,260.2690960288627,453.43728398515475,
311.5,191.2036534627142,286.2892036887654,477.4928571514796,
312.0,191.72017409422276,286.51676089308137,478.23693498730415,
312.5,184.92073819589942,258.5856994280323,443.5064376239317,
313.0,184.4374900467533,287.86755356269714,472.3050436094504,
313.5,182.20441643861412,279.363898134465,461.5683145730791,
314.0,178.45990993301854,287.10634883560067,465.5662587686192,
314.5,195.22392252510105,275.5908956690158,470.81481819411687,
315.0,194.78552018260154,278.29788085737755,473.0834010399791,
315.5,199.1208284657226,278.37809740770757,477.49892587343015,
316.0,199.6591367414781,284.6027277263831,484.2618644678612,
316.5,191.43590911205257,269.6718376426894,461.107746754742,
317.0,196.3088483036102,267.26840769618036,463.57725599979057,
317.5,200.42718959764858,276.4953982477357,476.92258784538427,
318.0,199.12854781354824,289.2876228820994,488.4161706956477,
318.5,187.68723703486395,275.09390356368846,462.7811405985524,
319.0,192.35678270620187,290.1337729997476,482.4905557059494,
319.5,186.53566330302988,299.92206138321814,486.457724686248,
320.0,203.64102054517446,274.53702147368256,478.178042018857,
320.5,197.2919676890176,292.79476354675376,490.08673123577137,
321.0,190.35075611006928,286.82730657913714,477.1780626892064,
321.5,199.82228868811714,300.4585676313252,500.28085631944236,
322.0,199.36216480915795,280.62969368342164,479.9918584925796,
322.5,194.77512936065685,296.99627856678495,491.7714079274418,
323.0,190.49625184399258,302.2646586894433,492.7609105334359,
323.5,202.270738911856,306.3647265842207,508.6354654960767,
324.0,199.86055401807585,299.4302408486894,499.2907948667652,
324.5,205.5168428347128,294.75594292025283,500.27278575496564,
325.0,201.0907700222399,299.28541720603647,500.37618722827636,
325.5,208.34910500637082,307.72784953436155,516.0769545407323,
326.0,202.96253677548972,299.6910923991649,502.6536291746546,
326.5,203.76303443070776,284.39791179090514,488.1609462216129,
327.0,210.69817205316693,312.32966086520935,523.0278329183762,
327.5,201.85653232424795,306.0033025309469,507.85983485519483,
328.0,197.08990456901282,306.5306015733174,503.6205061423302,
328.5,195.60892852626682,293.6245545719315,489.23348309819835,
329.0,210.76064511347238,307.84136410697977,518.6020092204521,
329.5,208.6896660270693,300.8126321696248,509.50229819669414,
330.0,210.9915953619845,309.4569893112448,520.4485846732293,
330.5,201.79675823017826,294.04249090923975,495.83924913941803,
331.0,200.89332951173543,311.5061591380911,512.3994886498265,
331.5,199.08616831335766,322.68071177312004,521.7668800864777,
332.0,206.43735117613198,295.0735611658167,501.5109123419487,
332.5,211.8552287370927,323.8727255266395,535.7279542637322,
333.0,208.53398090199468,307.6964388216862,516.2304197236808,
333.5,210.0717734404746,322.54490351011776,532.6166769505924,
334.0,220.039573889875,320.8283645217482,540.8679384116232,
334.5,209.55658434046603,315.30318782960006,524.8597721700661,
335.0,213.50728978319626,321.3834762775399,534.8907660607362,
335.5,219.5375352548229,326.5241668390405,546.0617020938635,
336.0,212.43325564642544,313.233009649531,525.6662652959565,
336.5,217.5830090045575,311.86129484689724,529.4443038514547,
337.0,223.02837417493495,323.0210015669076,546.0493757418426,
337.5,225.41228747315287,328.1728782582378,553.5851657313907,
338.0,210.0050696185808,327.75175404329855,537.7568236618794,
338.5,226.23802750322992,329.76470946575904,556.002736968989,
339.0,218.19222586159077,319.846299444388,538.0385253059787,
339.5,214.1593627659792,332.2637264852507,546.4230892512298,
340.0,218.82271512476527,312.2862716611183,531.1089867858835,
340.5,229.8871265057096,325.9673729388255,555.8544994445351,
341.0,220.78626187985745,310.7595598149437,531.5458216948011,
341.5,218.15730720575021,321.2798748970082,539.4371821027585,
342.0,224.89961708633453,323.49304604614196,548.3926631324765,
342.5,217.6847873755639,325.3426807482777,543.0274681238416,
343.0,215.05036656217334,335.2812162006959,550.3315827628692,
343.5,216.76286943821304,327.0350430381105,543.7979124763235,
344.0,217.3993167791554,329.80160867867585,547.2009254578313,
344.5,218.53052887024586,324.4310239262298,542.9615527964756,
345.0,218.92404345298814,329.4675537488801,548.3915972018683,
345.5,229.62096989606425,326.05478881789446,555.6757587139587,
346.0,221.0980016879829,322.4006777130533,543.4986794010363,
346.5,225.0316206664772,339.2777578014413,564.3093784679185,
347.0,236.71286819812022,342.19158395665045,578.9044521547706,
347.5,228.9161078052574,341.70221038028836,570.6183181855458,
348.0,233.44875477042052,337.9960213140171,571.4447760844376,
348.5,224.20567242403257,336.45987340537687,560.6655458294094,
349.0,225.2676803761734,351.9428094871547,577.2104898633281,
349.5,293.5088689590028,282.921346124272,576.4302150832748,
350.0,226.12870126144327,342.37545632889186,568.5041575903351,
350.5,228.98728178063914,329.749961974193,558.7372437548322,
351.0,227.62210968553492,340.20023482878463,567.8223445143195,
351.5,226.5233256751411,342.3521685635757,568.8754942387168,
352.0,227.83031742201197,343.895883426907,571.726200848919,
352.5,235.3024503606545,350.3226710768199,585.6251214374744,
353.0,230.88377436811584,349.91327640180634,580.7970507699222,
353.5,234.71367222096146,353.1314527838033,587.8451250047648,
354.0,238.1687454170971,358.8312978462638,597.0000432633609,
354.5,242.58137157258727,361.2662721614828,603.8476437340701,
355.0,230.23374279682196,359.41369228679486,589.6474350836168,
355.5,246.11068297818088,367.530410878648,613.6410938568289,
356.0,243.35640778981815,340.40777748029086,583.764185270109,
356.5,233.1104556389774,346.7316395705064,579.8420952094838,
357.0,249.6246724821355,342.0840862493442,591.7087587314797,
357.5,251.24932301063623,362.281741424638,613.5310644352743,
358.0,234.73315919709725,370.8001164684996,605.5332756655969,
358.5,239.72982796294403,352.16676889728893,591.896596860233,
359.0,250.9979255958612,373.6778363438892,624.6757619397504,
359.5,250.52166880767317,348.68072170868686,599.2023905163601,
360.0,239.93042038712753,375.9130808041654,615.843501191293,
360.5,241.1114614667342,359.437380617189,600.5488420839232,
361.0,245.01934205582762,352.9414248534765,597.9607669093041,
361.5,247.98673470382045,365.4864527755898,613.4731874794102,
362.0,251.34869543060591,359.62649703161526,610.9751924622212,
362.5,247.05014779139546,361.4836870588577,608.5338348502531,
363.0,249.61179432266294,363.1718989477886,612.7836932704515,
363.5,256.0006937626751,379.06107693497984,635.061770697655,
364.0,242.47606405781195,372.1636383002577,614.6397023580696,
364.5,247.48321388688038,366.3479309746801,613.8311448615605,
365.0,257.39449171769104,376.34001349932754,633.7345052170185,
365.5,261.725611753744,380.53722022669575,642.2628319804397,
366.0,254.7499488423133,368.255520022006,623.0054688643193,
366.5,255.85454470530632,373.50877304576056,629.3633177510669,
367.0,248.05254022679551,365.78578280010845,613.8383230269039,
367.5,255.55512233646908,368.59198048604037,624.1471028225094,
368.0,257.9579453291004,384.6207356189494,642.5786809480499,
368.5,252.85468507269456,370.6614504308688,623.5161355035634,
369.0,254.0907646189876,382.0057015100118,636.0964661289994,
369.5,256.9531582620924,388.55608785167294,645.5092461137654,
370.0,250.51142395555453,371.5263076928423,622.0377316483969,
370.5,257.2550583116636,386.37606658886716,643.6311249005307,
371.0,255.7468601399309,378.0916835110409,633.8385436509718,
371.5,258.7732220435583,400.3221062571274,659.0953283006857,
372.0,255.32484263638503,386.98156940159777,642.3064120379828,
372.5,271.44742061479786,397.6972764932547,669.1446971080526,
373.0,266.216949071081,391.06799626468785,657.2849453357688,
373.5,268.6363213828898,376.90867598564455,645.5449973685343,
374.0,271.5478247721468,395.6473412678207,667.1951660399675,
374.5,266.4443189785811,406.2428002661997,672.6871192447809,
375.0,258.9259057617485,396.79835460438994,655.7242603661384,
375.5,268.64260583637093,404.3763657828037,673.0189716191746,
376.0,270.3512223604176,407.37899390045226,677.7302162608698,
376.5,274.23806448368657,388.748693158468,662.9867576421545,
377.0,268.67829092459357,389.3225451972468,658.0008361218404,
377.5,263.31348105591127,402.34692966552973,665.6604107214409,
378.0,267.1551181159745,397.4060540942012,664.5611722101758,
378.5,269.45992092797275,411.3301390860016,680.7900600139744,
379.0,275.836244826632,414.19549370194034,690.0317385285723,
379.5,275.05404109337826,398.85934137908157,673.9133824724598,
380.0,271.4819345179569,396.42611676923445,667.9080512871914,
380.5,284.8127799758596,413.80046545731585,698.6132454331755,
381.0,277.92139638713775,399.6949810664441,677.6163774535819,
381.5,271.2748108347199,417.19672955541034,688.4715403901303,
382.0,269.29124945240807,406.29934760946287,675.590597061871,
382.5,271.03905778368664,414.68399697874406,685.7230547624307,
383.0,273.6282545676902,398.5952594150401,672.2235139827303,
383.5,272.65090246519117,415.51807974029725,688.1689822054884,
384.0,273.8977404810261,411.4298303621169,685.327570843143,
384.5,276.5983783738769,416.55095389526423,693.1493322691412,
385.0,275.0949719058951,405.0704262323459,680.165398138241,
385.5,290.2947834925285,423.21491234832547,713.509695840854,
386.0,274.6970749132329,428.07271232629694,702.7697872395298,
386.5,284.3165027914051,409.77249400272325,694.0889967941284,
387.0,282.76903653979326,407.22463666560486,689.9936732053982,
387.5,294.9444473381722,406.1466575813902,701.0911049195624,
388.0,278.2743780433611,425.782345013298,704.0567230566592,
388.5,284.7283869809149,425.8231210826635,710.5515080635784,
389.0,296.8993086655074,425.0997223814221,721.9990310469295,
389.5,295.55961751787964,416.7471128834793,712.3067304013589,
390.0,295.3314414189856,422.6071798771655,717.938621296151,
390.5,284.8895315408988,429.8069900555853,714.6965215964841,
391.0,283.89165174780135,427.96980576577516,711.8614575135765,
391.5,294.5901393984886,443.7958656064466,738.3860050049352,
392.0,300.54911978255177,419.3523925767021,719.9015123592538,
392.5,293.84213286027864,437.21183662142784,731.0539694817064,
393.0,294.885353789398,429.58676304312877,724.4721168325268,
393.5,289.7998568732057,431.40428844776847,721.2041453209742,
394.0,300.3382586638388,441.18873296974533,741.5269916335842,
394.5,289.4383499711505,441.53778453973115,730.9761345108816,
395.0,292.9210847280849,451.60767981106574,744.5287645391506,
395.5,295.70720377232834,426.8285286836238,722.5357324559521,
396.0,298.1026075736891,427.208089481525,725.3106970552142,
396.5,293.5514696483017,446.9244645138623,740.475934162164,
397.0,291.7538364947841,443.6568075101923,735.4106440049763,
397.5,302.4242758488327,435.6423199967942,738.0665958456268,
398.0,296.7402110648051,430.91378106966965,727.6539921344747,
398.5,303.3490394284523,432.2160474878929,735.5650869163452,
399.0,295.56915430548406,457.58852623992357,753.1576805454076,
399.5,302.8632770370964,437.63671974156233,740.4999967786587,
400.0,304.6517886510318,442.70114686346574,747.3529355144975,
400.5,295.7969457364486,440.9203920668097,736.7173378032583,
401.0,302.2539855638785,445.8926891749582,748.1466747388367,
401.5,298.9725685387795,438.4490152823829,737.4215838211624,
402.0,298.3150994094554,453.06299372724817,751.3780931367036,
402.5,317.61107964779893,440.64587690776654,758.2569565555655,
403.0,305.0241768994945,463.7558952346709,768.7800721341654,
403.5,315.54076391709276,447.88566245731306,763.4264263744058,
404.0,305.2032130952753,458.2051574381354,763.4083705334108,
404.5,314.5085294444786,469.53907262684385,784.0476020713224,
405.0,316.8520571977938,463.79632107141595,780.6483782692097,
405.5,314.3302498121569,461.39343359654015,775.7236834086971,
406.0,312.6199237710032,456.2708125934613,768.8907363644645,
406.5,312.19709328294533,457.6683573917459,769.8654506746911,
407.0,311.7104653308599,468.9018086559457,780.6122739868056,
407.5,324.0974578849565,479.781680836635,803.8791387215915,
408.0,322.8939881557545,470.9543756954813,793.8483638512358,
408.5,326.3578132133302,468.9758025211007,795.3336157344309,
409.0,310.31984446971086,475.30631530717733,785.6261597768882,
409.5,323.22882450407286,468.48886836851153,791.7176928725844,
410.0,328.1568091364207,457.4842702780235,785.6410794144442,
410.5,313.7941363233131,473.69760447633723,787.4917407996504,
411.0,312.27982534733553,486.7075585351614,798.9873838824969,
411.5,326.55368798580116,464.38938827072974,790.943076256531,
412.0,324.00306226359817,480.98334672461993,804.986408988218,
412.5,330.13345053516537,467.46551065977167,797.598961194937,
413.0,316.8765475325257,478.6680305341923,795.544578066718,
413.5,330.7716212371978,466.6505934894015,797.4222147265993,
414.0,319.6849464009549,478.4199280877455,798.1048744887005,
414.5,319.71259385731406,488.7535998668573,808.4661937241714,
415.0,320.5128159586198,477.65714572716945,798.1699616857893,
415.5,334.30796940462767,488.3400517346165,822.6480211392442,
416.0,332.110344413924,493.42029882369184,825.5306432376158,
416.5,330.0585834953824,498.53763458438357,828.596218079766,
417.0,327.56570968247,478.9284624556636,806.4941721381335,
417.5,338.7258858162622,485.03697747427924,823.7628632905414,
418.0,329.82450214845267,478.7996803999125,808.6241825483652,
418.5,339.10226378943156,505.1728050647513,844.2750688541828,
419.0,332.3485981714044,504.3808290377288,836.7294272091332,
419.5,331.9013635884981,493.9434139084167,825.8447774969147,
420.0,334.4135957133921,504.1809988312925,838.5945945446847,
420.5,331.9860324832828,495.7254393181612,827.7114718014441,
421.0,341.710087603525,499.98237064008276,841.6924582436077,
421.5,337.6126828018496,485.1280329634805,822.7407157653302,
422.0,333.0038539029363,506.2933126149042,839.2971665178405,
422.5,347.15336646549133,488.648904509057,835.8022709745483,
423.0,337.64292442746415,510.7832289075758,848.42615333504,
423.5,341.64033222227977,510.64714263011155,852.2874748523914,
424.0,349.7038422192909,509.6351409322893,859.3389831515801,
424.5,344.8652349182798,490.6455114157428,835.5107463340225,
425.0,335.5254608141672,499.8438506783598,835.369311492527,
425.5,452.4164941719506,480.5632301135604,932.979724285511,
426.0,347.35856106142836,503.93689222414554,851.2954532855739,
426.5,342.3123872931417,496.9555824029151,839.2679696960568,
427.0,339.21054145326775,523.6299346909318,862.8404761441996,
427.5,353.11737878540583,513.3315672213713,866.4489460067771,
428.0,350.45105511857025,507.0809293197406,857.5319844383109,
428.5,349.5324968395264,511.02374551222846,860.5562423517549,
429.0,357.55575166101914,513.730876215145,871.2866278761642,
429.5,356.2654192244906,519.5345300008186,875.7999492253091,
430.0,344.343497594655,518.1903828308948,862.5338804255498,
430.5,348.361916355911,531.5064591964325,879.8683755523434,
431.0,347.9156827962893,520.0397044871748,867.9553872834641,
431.5,358.64420085145355,536.1030404446993,894.7472412961529,
432.0,345.2562486947155,533.0899487323528,878.3461974270683,
432.5,356.80466869742634,515.0128154307201,871.8174841281465,
433.0,361.4782737148138,537.8870564393175,899.3653301541312,
433.5,364.58758773523493,514.6732919365642,879.2608796717991,
434.0,354.71803497431813,536.9202912547357,891.6383262290539,
434.5,365.12662109344024,525.0313988042974,890.1580198977376,
435.0,351.7401347391042,541.1692296133522,892.9093643524564,
435.5,367.28352083469036,542.0904007032236,909.3739215379139,
436.0,353.7321732466396,541.4465620035286,895.1787352501682,
436.5,359.9570208112073,542.1912130892118,902.1482339004192,
437.0,368.78700731559104,528.8535741729413,897.6405814885323,
437.5,356.6702235469755,523.3650784915376,880.035302038513,
438.0,359.08862790465275,534.2526053629548,893.3412332676075,
438.5,369.7813263678613,528.5960354495952,898.3773618174565,
439.0,370.5706307309215,545.4673326670738,916.0379633979953,
439.5,369.827427657706,536.2316917961335,906.0591194538395,
440.0,371.71896888934197,556.3483060257973,928.0672749151393,
440.5,369.5309638669519,547.5418623203599,917.0728261873118,
441.0,364.5498811781391,554.2212169090309,918.77109808717,
441.5,367.2661948700784,534.7580401822554,902.0242350523338,
442.0,364.8235543360285,557.8796344681788,922.7031888042072,
442.5,380.2008862266726,560.9402157154019,941.1411019420746,
443.0,374.54093589532243,549.109057564568,923.6499934598905,
443.5,371.73230333527283,553.9258881325293,925.6581914678021,
444.0,373.79851607288265,559.9250940270899,933.7236100999726,
444.5,384.34814179223633,543.4698588178123,927.8180006100487,
445.0,369.3145280623216,554.5469822939033,923.8615103562249,
445.5,378.818071640336,552.6765908331695,931.4946624735055,
446.0,378.05817357768933,546.3560197648676,924.4141933425569,
446.5,381.017359708693,554.2403326687461,935.2576923774391,
447.0,369.99930367641684,546.5103692815649,916.5096729579817,
447.5,387.92935317888305,546.4918572084846,934.4212103873676,
448.0,389.9799656496723,551.0261886746448,941.0061543243171,
448.5,383.49193867178417,577.1197533476752,960.6116920194594,
449.0,386.9749164775378,565.9686860768505,952.9436025543883,
449.5,392.3454626235459,579.7153648345967,972.0608274581426,
450.0,388.89477268626797,564.9749363499039,953.8697090361719,
450.5,378.65625585828525,562.6151839925578,941.2714398508431,
451.0,387.9876672033363,569.7070558852073,957.6947230885436,
451.5,389.45357592765714,568.9716506589873,958.4252265866444,
452.0,386.6602134260478,560.2211405278523,946.8813539539001,
452.5,278.5140669916359,700.0,978.5140669916359,
453.0,398.5844402953803,566.066345475288,964.6507857706683,
453.5,399.26964525813554,579.441938646935,978.7115839050705,
454.0,390.63718742808265,581.6308327719446,972.2680202000272,
454.5,384.7482359168151,567.9574455938595,952.7056815106746,
455.0,403.0443239792467,566.5104888133201,969.5548127925667,
455.5,400.99043672891867,589.3675475820532,990.3579843109719,
456.0,387.5716536240654,581.0148127130797,968.5864663371451,
456.5,404.3621126523475,570.2432138651643,974.6053265175118,
457.0,404.21102724124256,599.623189515093,1003.8342167563355,
457.5,398.0586361425215,572.7909168298911,970.8495529724125,
458.0,400.3771087148986,593.1902568657566,993.5673655806552,
458.5,397.40232907740267,603.1326677579025,1000.5349968353052,
459.0,391.38913277644065,582.0822031264778,973.4713359029184,
459.5,397.87041983291806,580.4601810606159,978.330600893534,
460.0,408.09706897196025,581.1215481826729,989.2186171546332,
460.5,393.0071154600921,587.8669544270278,980.87406988712,
461.0,400.45988343382294,583.0901743303194,983.5500577641424,
461.5,402.6296488718189,602.115140250824,1004.7447891226429,
462.0,406.2915120587585,584.511953943902,990.8034660026605,
462.5,414.8189873282553,599.2201638444936,1014.0391511727489,
463.0,404.2280198873193,615.1341056155894,1019.3621255029087,
463.5,405.1203390379246,610.9494080851807,1016.0697471231053,
464.0,413.812424962195,606.2853831469304,1020.0978081091254,
464.5,408.98883381779615,598.3163086235984,1007.3051424413945,
465.0,405.3195964587997,609.1468750887492,1014.466471547549,
465.5,410.76026532265394,607.5439439173497,1018.3042092400036,
466.0,405.41354040759603,605.8193015167112,1011.2328419243072,
466.5,407.01001473012445,598.263611302206,1005.2736260323304,
467.0,414.33645545478964,622.2473264572141,1036.5837819120038,
467.5,413.63538399009104,610.4510394646397,1024.0864234547307,
468.0,424.44251802136205,604.1058753546231,1028.5483933759851,
468.5,414.28315298233275,610.6110805263188,1024.8942335086515,
469.0,419.5376670055608,613.3146925758678,1032.8523595814286,
469.5,421.4627607583906,627.0308368670061,1048.4935976253967,
470.0,409.97188913176666,625.5284314168421,1035.5003205486087,
470.5,423.87422244033417,627.9158468092402,1051.7900692495743,
471.0,415.058619337395,606.4857379328594,1021.5443572702543,
471.5,431.61468134938906,619.9589199453928,1051.5736012947818,
472.0,416.26285455506223,623.2355245490596,1039.4983791041218,
472.5,422.47935747454045,610.6932683046916,1033.172625779232,
473.0,416.7920933615728,619.235596262351,1036.0276896239238,
473.5,435.92176003691884,635.5749946936639,1071.4967547305828,
474.0,426.92830020662484,618.20609117187,1045.134391378495,
474.5,429.69317534640084,631.4800039435777,1061.1731792899786,
475.0,420.0290295477686,623.2060561605172,1043.2350857082856,
475.5,434.58968440798355,618.4443232393168,1053.0340076473003,
476.0,424.69251186191167,626.6488437279862,1051.3413555898978,
476.5,439.36036078881426,650.0225126473015,1089.3828734361157,
477.0,426.40789280964015,646.1273133564897,1072.53520616613,
477.5,427.0256294132733,652.204799329631,1079.2304287429042,
478.0,424.8505933569619,639.3908213177908,1064.2414146747528,
478.5,434.4696139021999,629.3863859603251,1063.855999862525,
479.0,437.23472266525226,643.8735846692108,1081.108307334463,
479.5,428.162647788567,642.4080200367988,1070.570667825366,
480.0,443.2705523339002,655.4507124821885,1098.7212648160887,
480.5,437.7382516949605,634.4071774235273,1072.1454291184878,
481.0,440.0737053865516,647.4580341106533,1087.5317394972049,
481.5,439.3155299387645,638.6597599408194,1077.975289879584,
482.0,439.43086121750645,645.2474778067017,1084.678339024208,
482.5,443.52468162616435,658.9782123216339,1102.5028939477984,
483.0,436.35390491861426,652.489743881063,1088.8436487996773,
483.5,437.8058376099054,650.838948554373,1088.6447861642785,
484.0,452.3221124202703,652.751088357101,1105.0732007773713,
484.5,454.92878424267263,656.0561030521795,1110.9848872948521,
485.0,444.393686325595,667.1804963151117,1111.5741826407066,
485.5,443.26436846287106,671.7512406682071,1115.0156091310782,
486.0,451.65239086478033,675.0088405951178,1126.661231459898,
486.5,447.87095842196186,671.3174015876588,1119.1883600096207,
487.0,441.12882711320685,658.5354068724403,1099.6642339856471,
487.5,444.6699269473238,671.0815411825963,1115.75146812992,
488.0,456.7930445769479,664.9312937216617,1121.7243382986096,
488.5,456.57975383820303,660.8104186613815,1117.3901724995844,
489.0,444.8718198500697,679.7649473827777,1124.6367672328474,
489.5,449.698918238659,657.0614904688697,1106.7604087075288,
490.0,450.8114959317614,684.3328597640627,1135.144355695824,
490.5,460.5593298719746,672.497023938742,1133.0563538107167,
491.0,448.44811075508727,679.1428443042483,1127.5909550593356,
491.5,451.0694466396914,681.1829176661735,1132.2523643058648,
492.0,465.9199217074638,689.6327322211962,1155.55265392866,
492.5,454.42776824108665,683.2575904650163,1137.685358706103,
493.0,464.84802215703746,683.9552075428019,1148.8032296998394,
493.5,457.49393062093446,668.9178612168206,1126.4117918377551,
494.0,455.65722785518693,683.8530406583561,1139.510268513543,
494.5,459.4709188199891,674.1897700245113,1133.6606888445003,
495.0,469.9928386371132,693.1930130616445,1163.1858516987577,
495.5,473.6024043621257,687.8233576243802,1161.425761986506,
496.0,474.03479729133977,694.2516333762505,1168.2864306675904,
496.5,466.31694559236905,676.4844870180715,1142.8014326104405,
497.0,472.678802731413,679.1689604813741,1151.8477632127872,
497.5,464.36156090831645,699.5072016418806,1163.868762550197,
498.0,467.07055460522025,681.5737300799602,1148.6442846851805,
498.5,475.0,682.9440018329578,1157.9440018329578,
499.0,463.36193847021474,682.5660542570466,1145.9279927272614,
499.5,465.7606456170894,700.0,1165.7606456170893,
500.0,469.15772510292055,700.0,1169.1577251029205,
